B,posemo,anx,anger,sad,affiliation
black-grey-beat-1964(1).jpg,45.83,4.58,2.08,8.75,0.42
black-house-1968.jpg,44.83,3.45,0,6.9,0
black-metamorphosis-1950.jpg,12.77,12.77,2.13,27.66,0
black-methodists-holding-a-prayer-meeting.jpg,31.82,13.64,4.55,13.64,0
black-on-maroon-3.jpg,25,10,7.5,2.5,0
black-painting-1964.jpg,23.08,10.26,7.69,7.69,0
black-silken-hair-1995.jpg,63.33,0,0,5,22.22
blam-1962(1).jpg,25,22.22,0,0,0
blanche-de-l-acropolea-1988.jpg,48.72,7.69,0,0,0
blanche-ocre-1973.jpg,40.48,0,4.76,16.67,5.26
blanche-rose-1982.jpg,47.37,5.26,1.75,5.26,3.77
blanche-variante-taches-rouges-de-royan-1981.jpg,48.57,2.86,0,5.71,0
blancheur-diaphane-1959.jpg,54.84,0,0,0,0
blauer-berg-1910.jpg,52.94,11.76,0,23.53,0
bleeding-heart.jpg,54.29,5.71,0,14.29,12.9
bleifarbenes-meer-1875.jpg,35.71,7.14,0,23.81,0
blessing-christ-and-praying-virgin.jpg,68.75,0,0,4.17,9.52
blind-man-s-buff-1776.jpg,56.52,4.35,0,10.87,4.88
blind-sea-turtle-cup-1968.jpg,40.91,11.36,0,6.82,0
bloodline-big-family-1995.jpg,21.05,15.79,0,28.95,2.94
blossom-1964.jpg,61.02,6.78,3.39,3.39,3.7
blotter-1993.jpg,34.92,12.7,0,15.87,0
blue-02.jpg,45,5,0,20,0
blue-balls-viii-1962.jpg,42.86,0,0,11.9,0
blue-calligraphic-lines-on-dark-blue-1963.jpg,31.37,19.61,1.96,17.65,2.13
blue-column-1960.jpg,31.43,0,0,20,0
blue-dancer.jpg,66.67,0,0,3.03,7.14
blue-day-glo-corner-piece-1968.jpg,37.04,0,7.41,7.41,0
blue-fox-1911.jpg,47.22,2.78,0,8.33,0
blue-head-1990.jpg,33.33,10,0,10,0
blue-horizon-1958.jpg,54.55,9.09,0,0,3.7
blue-horse-i-1911.jpg,68.63,3.53,0.39,7.45,7.57
blue-nude-1952.jpg,63.04,2.17,0,2.17,19.51
blue-on-white-1961.jpg,47.06,0,0,0,6.9
blue-pine-1980.jpg,56.37,7.64,0.64,20.06,3.25
blue-red-composition-1919.jpg,49.7,7.88,2.42,10.91,2.5
blue-rider-1903.jpg,66.67,0,0,0,0
blue-sky-painting-1960.jpg,41.75,14.24,2.59,13.92,1.32
blue-veil-1958.jpg,36.11,0,0,5.56,0
blume-mit-vogel-und-echsenkopf-1911(1).jpg,30.3,12.12,0,0,0
bluxao-1955.jpg,59.38,12.5,0,0,0
boat-at-the-beach-1874.jpg,25.59,14.17,1.97,35.04,0.4
boat-landing-dinnard.jpg,74.84,1.29,0.97,1.94,4.26
boat-on-beach-queenscliff-1886.jpg,42,6,0,10,6.82
boating-on-the-thames-1890.jpg,64.29,0,0,1.79,10
boats-1885.jpg,64.29,0,0,0,5.41
boats-at-royan-1910.jpg,72.22,0,0,0,0
boats-at-saint-tropez-1913.jpg,56.6,3.77,0,9.43,10.64
boats-by-the-normandy-shore-1823.jpg,7.14,21.43,0,52.38,0
boland-bride-1998.jpg,39.02,4.88,0,36.59,8.11
bombay-1731.jpg,28.95,10.53,0,5.26,0
bomen-1915.jpg,35.48,25.81,0,9.68,3.57
bonaparte-at-the-pont-d-arcole-1796.jpg,54.39,5.26,0,7.02,3.92
bootless-boots-1960.jpg,43.75,6.25,0,0,0
boris-anrep-in-his-studio-65-boulevard-arago-1949.jpg,65.85,0,0,0,0
bosphorus-1829.jpg,58.49,3.77,0,5.66,4.08
boston-street-scene-1954.jpg,30.77,12.82,0,25.64,0
boundsplayedpause-1982.jpg,53.33,4.44,0,6.67,0
bouquet-de-fleur-1958.jpg,51.09,8.7,0.54,7.07,1.1
box-with-the-sound-of-its-own-making-1961.jpg,36.11,2.78,0,0,3.12
boxer.jpg,15.36,28.93,19.29,8.21,1.09
boy-2005.jpg,26.67,20,2.22,20,2.44
boy-and-dog-in-a-johnnypump.jpg,19.35,22.58,6.45,3.23,0
boy-and-rabbit.jpg,61.22,4.08,2.04,0,11.11
boy-restraining-a-dog-1828.jpg,43.18,20.45,9.09,4.55,10
boy-with-a-basket-of-fruit(1).jpg,69.39,0,2.04,0,9.09
boy-with-a-dead-goldfinch-1829.jpg,2.78,2.78,0,72.22,0
boy-with-a-top.jpg,53.85,5.13,0,5.13,0
boy-with-squirrel-henry-pelham-1765.jpg,58.54,0,0,2.44,2.86
boys-throwing-pebbles-into-the-river-1890.jpg,38.98,1.69,1.69,10.17,5.66
brakkebroen-landing-stage-on-saltholm-1881.jpg,60.47,0,0,0,0
braque-family-triptych-1450(1).jpg,66.67,1.85,0,1.85,8.33
bread-1914.jpg,27.03,8.11,0,10.81,0
breakfast-in-the-garden-1883.jpg,61.02,5.08,0,6.78,12.96
breaking-hue-1954.jpg,53.12,0,0,0,14.81
bretagne-1960-1(1).jpg,47.5,2.5,0,2.5,8.33
bride-of-the-wind-1914.jpg,45.83,6.25,0,31.25,20.93
brillo-soap-pads-boxes-1964.jpg,35.29,0,0,0,0
broken-obelisk(1).jpg,48.94,0,0,6.38,0
bronze-ballet-1940(1).jpg,57.14,5.36,1.79,10.71,0
brooklyn-museum-la-tour-de-l-horloge-charles-m-ryon.jpg,60.48,3.33,0,8.57,2.94
brousse-africaine-1958.jpg,35.9,15.38,7.69,7.69,0
bucolic-landscape-1913.jpg,48.65,5.41,0,2.7,0
buildings-in-naples-1782.jpg,19.35,6.45,0,22.58,0
burial-at-ornans-1849.jpg,34.88,9.3,0,27.91,0
butterfly-ii-1969.jpg,43.96,5.31,1.93,12.08,0.5
by-the-seashore-1883.jpg,72.92,0,0,0,4.65
cabaret-1920.jpg,72.92,0,2.08,2.08,2.33
cabeza.jpg,31.48,18.52,5.56,12.96,2.04
cabinet-des-merveilles-1941.jpg,50,0,0,12.5,0
caduta-di-stella-1968.jpg,46.51,2.33,4.65,2.33,5.26
cae-19-abbema009.jpg,68.89,2.22,0,2.22,10
cae-19-abbema118i.jpg,48.28,0,0,0,0
caf-deutschland-contemplating-the-question-where-do-i-stand-1987.jpg,5.88,23.53,1.96,23.53,0
caja-con-piano-y-toro-1936.jpg,42.55,0,4.26,19.15,0
california-picnic-variations-on-i-ching-series-1970.jpg,66.67,0,0,13.33,0
calligraphic-still-life-no-3-1958.jpg,28.89,11.11,0,13.33,0
calm-before-the-storm-1870.jpg,17.39,30.43,0,32.61,0
calvary-triptych-1468.jpg,35.19,9.26,0,31.48,4.08
calves-in-a-meadow-1864(1).jpg,65.12,2.33,0,4.65,17.95
calypso-ii-1956.jpg,40,11.43,0,5.71,0
cam-es-1990.jpg,20.51,2.56,7.69,10.26,0
camille-monet-and-her-son-jean-in-the-garden-at-argenteuil-1874.jpg,64.91,0,1.75,3.51,19.23
campari-1965(1).jpg,37.14,0,0,5.71,0
campbell-s-soup-can-beef.jpg,28.12,6.25,0,6.25,0
canal-schlessheim-1884.jpg,34.78,10.87,0,21.74,0
canal-venice-venice-from-the-giudecca-1952.jpg,17.5,20,0,17.5,0
candelabra-1935.jpg,47.37,5.26,0,10.53,0
canoe-woman-1988.jpg,48.57,5.71,0,2.86,6.67
canticle-1954.jpg,37.14,2.86,0,2.86,0
canto-vii-1963.jpg,40,0,0,8.57,0
captain-peter-heywood-1822.jpg,56.36,1.82,3.64,7.27,0
captain-peter-parker-1808.jpg,65.12,0,0,13.95,5
carbon-1987.jpg,2.63,34.21,2.63,34.21,0
cargo-1957.jpg,23.33,16.67,6.67,6.67,0
carl-vilhelm-hols-e-www-kaifineart-com-3-2.jpg,35.59,8.47,0,27.12,3.92
carl-vilhelm-hols-e-www-kaifineart-com-3.jpg,51.06,0,0,8.51,7.5
carlos-iii-1761.jpg,78.38,0,0,0,6.45
carlos-iv-prince-of-asturias-1765.jpg,78.26,0,0,0,0
carne-altrui-1883.jpg,16.6,20.08,1.16,36.68,0.39
carne-altrui-1884.jpg,18.6,13.95,6.98,11.63,0
carnival-1948.jpg,48.89,4.44,0,6.67,7.5
carnival-in-arcueil-1911.jpg,62.26,3.77,0,7.55,4.17
carolina-morning-1974.jpg,52.27,0,0,2.27,5
carrousel-pierrot.jpg,52.5,5,0,2.5,0
carta-do-l-bano-1966.jpg,37.5,0,0,0,3.85
carthage-aeneas-and-achates-1825.jpg,50,4.55,0,6.82,0
casement-to-infinity-1930.jpg,23.08,35.9,0,17.95,2.86
cases-of-noble-men-and-women.jpg,29.41,3.92,11.76,1.96,0
cassis-1913.jpg,52.94,0,0,2.94,3.33
castellamare-di-stabia-1902.jpg,70.73,0,0,7.32,2.7
castles-in-the-air-1885.jpg,77.78,0,0,0,14.63
cat-1951.jpg,18.75,16.67,4.17,10.42,2.27
cat-catching-a-bird-1939.jpg,9.84,31.15,13.11,16.39,0
cathedral-11-1968.jpg,65.71,0,0,0,0
cathedral-square-of-the-moscow-kremlin-1797.jpg,63.36,3.45,0.43,6.47,3.1
catherine-the-great.jpg,69.02,0.78,0.39,3.53,3.2
catherine-whitmore-n-e-thomason-1810.jpg,71.74,0,0,0,2.44
ceanothus-2001.jpg,55.26,2.63,0,7.89,0
celadon-and-amelia-1793.jpg,35.71,14.29,4.76,19.05,21.62
celebration-1967.jpg,32.65,6.12,8.16,10.2,0
celia-thaxter-s-garden-appledore-isles-of-shoals.jpg,73.81,0,0,0,0
cena-aberta-1940.jpg,25.42,20.34,1.69,27.12,1.85
cena-incompreens-vel-mas-talvez-decisiva-na-cadeira-um-desconhecido-olha-fixamente-para-o-p-1969.jpg,35.14,5.41,0,10.81,0
centennial-of-independence-1892.jpg,81.48,0,0,0,16.33
central-park-1.jpg,60.32,6.35,0,3.17,0
cercle-dor-1958.jpg,29.79,12.77,4.26,14.89,0
chair-1969.jpg,34.88,13.95,2.33,0,2.56
chalice-1941.jpg,35.71,11.9,0,19.05,0
chalk-cliffs-on-r-gen-1818.jpg,52.38,9.52,0,4.76,3.45
chaos-nr-2-1906.jpg,47.06,2.94,0,5.88,0
charity.jpg,69.93,2.51,0.68,7.74,24.25
charles-i-in-three-positions-1636(1).jpg,58.14,2.33,0,0,0
charles-i-king-of-england-1636.jpg,43.75,0,0,0,0
charles-iv-of-spain-and-his-family-1800.jpg,74.42,0,0,0,21.05
charles-meryon-archway-pont-n-tre-dame-1853.jpg,33.33,11.76,1.96,15.69,0
charles-meryon-le-petit-pont-google-art-project.jpg,26.83,2.44,0,26.83,0
charles-meryon-le-pont-au-change-die-wechslerbr-cke-1854.jpg,55.26,0,0,15.79,3.12
charles-meryon-st-etienne-du-mont-paris-from-eaux-fortes-sur-paris-etchings-of-paris-google-art.jpg,30,0,0,6.67,0
charles-stuart-forbes-1883.jpg,39.66,5.17,0,18.97,1.96
charlotte-bettesworth-c-1755-1841-mrs-john-sargent-1778.jpg,52.63,0,0,0,2.94
charlotte-rothsch-baroness-anselm-de-rothschild-1828.jpg,65.85,0,0,0,8.33
chateau-noir.jpg,35.29,23.53,0,8.82,0
chateaubriand-meditating-on-the-ruins-of-rome-1808(1).jpg,48,7,1.5,16,1.03
chatting-1928-1.jpg,52.63,0,0,0,6.06
chavade-1951.jpg,35.9,0,0,7.69,0
che-guevara.jpg,52.5,0,2.5,0,0
cheetah-with-two-indian-servants-and-a-deer.jpg,28.26,6.52,4.35,8.7,2.5
chemin-de-fer-au-bord-de-la-mer-soleil-couchant-1955.jpg,50,6.52,0,6.52,4.76
cherokee-blanket-1964.jpg,47.06,5.88,0,0,3.45
chess-players-1853.jpg,45.98,6.9,3.45,6.9,2.41
chess-players-iii-1924.jpg,53.66,0,0,0,2.78
chevaux-de-mer-1955(1).jpg,26.32,5.26,2.63,7.89,0
chicago-detail-1953.jpg,32.56,4.65,13.95,4.65,5.13
chicken-wire-1963.jpg,41.86,2.33,0,2.33,0
child-in-the-rose-garden.jpg,70.21,0,0,0,16.67
child-on-merry-go-round-1956.jpg,61.22,2.04,0,0,0
child-with-dove-1901.jpg,65.31,4.08,2.04,6.12,34.09
childe-harold.jpg,61.9,0,0,4.76,2.7
children-1937.jpg,23.4,6.38,2.13,29.79,4.65
children-in-the-house-1948.jpg,48.57,11.43,0,8.57,3.23
children-playing-on-the-beach-1884.jpg,72.37,3.95,0,1.32,19.72
children-playing-with-puppies-1812.jpg,79.59,0,0,0,25
children-sleeping-1870.jpg,60.94,0,0,4.69,18.33
china-series-a-flamingo-1975.jpg,19.44,5.56,5.56,13.89,6.67
chiswick-house-middlesex-1742.jpg,85.11,0,0,0,11.9
chloe-boughton-leigh-1908.jpg,21.28,6.38,0,38.3,7.14
choppy-sea-1870.jpg,20,13.33,8.89,15.56,2.44
christ-and-the-woman-taken-in-adultery.jpg,46.67,2.22,0,6.67,7.32
christ-bearing-his-cross.jpg,9.68,38.71,3.23,25.81,0
christ-carrying-the-cross.jpg,18.75,25,0,33.33,2.38
christ-crowned-with-thorns-1510.jpg,30.91,9.09,9.09,12.73,2.04
christ-crowned-with-thorns.jpg,14,24,8,22,0
christ-handing-the-keys-to-st-peter-1482.jpg,67.39,0,0,0,2.33
christ-head.jpg,12.07,34.48,0,36.21,1.85
christ-in-pieta.jpg,50.85,5.08,0,18.64,14.55
christ-in-the-storm-1633.jpg,33.33,30,1.67,21.67,1.79
christ-in-the-wilderness-1872.jpg,27.66,4.26,0,40.43,0
christ-nailed-to-the-cross.jpg,16.22,22.97,2.7,20.27,0
christ-s-entry-into-brussels-in-1889-1888.jpg,44,12,8,2,2.27
christ-s-last-day-ii-2000.jpg,31.43,11.43,0,17.14,0
christian-allegory-1515.jpg,73.47,2.04,0,6.12,41.86
christmas-cup-1971.jpg,71.05,0,0,0,2.86
chubby-checker-1964.jpg,75,0,0,0,3.23
church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin.jpg,58.06,1.61,3.23,6.45,3.57
church-of-the-assumption-on-pokrovka-1800.jpg,50,6.25,0,4.17,4.65
church-of-the-holy-sacrament-in-the-new-town-1778.jpg,46.97,9.09,3.03,9.09,4.92
churning-woman-1873.jpg,32.11,8.26,3.21,30.73,4.67
ciel-deplisseur-1971.jpg,38.64,9.09,0,2.27,2.5
circle-image-no-25-1954.jpg,28.26,13.04,6.52,21.74,0
circus-girl-1916.jpg,43.24,8.11,0,5.41,0
city-landscape-1955(1).jpg,35.42,2.08,4.17,8.33,0
city-limits.jpg,45.95,13.51,5.41,0,0
cityscape-with-blue-shadows-3-1994.jpg,48.15,22.22,0,0,0
ciud-lagui-1939.jpg,72.97,0,0,0,6.25
civilian-defence-1942.jpg,40,18,0,6,4.35
clair-d-obscurite-1988.jpg,40.91,4.55,2.27,4.55,0
claire-de-lune.jpg,54.05,2.7,2.7,2.7,0
clara-schmidt-von-knobelsdorff-ready-to-go-out-1848(1).jpg,68.89,0,0,0,7.14
clara-the-rhinoceros-1749.jpg,56.25,0,6.25,0,3.7
classic-yellow-sun-box-1968.jpg,30,0,3.33,3.33,0
classico-5-1968.jpg,48.48,0,0,9.09,0
claude-joseph-vernet-nuit-sce-ne-co-te-me-diterrane-enne-avec-les-pe-cheurs-et-les-bateaux.jpg,50,8.28,0.64,13.69,1.3
claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,69.05,0,0,0,5.41
claudine-resting-1913.jpg,34.29,8.57,0,28.57,6.45
clocher-du-village-1958.jpg,24.7,21.13,8.04,22.62,0.6
clown-tight-rope-walker-1942.jpg,23.68,10.53,0,5.26,0
clown-tragique-1911.jpg,0,37.5,0,43.75,0
cluster-about-hemisphere-1964.jpg,30,3.33,0,36.67,0
coaching-in-athens-at-new-moon-1904.jpg,56,2,0,10,6.67
cobbler-and-his-family.jpg,43.56,7.92,1.98,7.92,10.53
coca-cola-tutto-1972.jpg,38.71,0,0,16.13,0
coco-de-mer-seychelles-1970.jpg,38.89,2.78,0,5.56,0
coffee-table-in-50-1945.jpg,44.02,6.18,0.77,2.7,1.96
cogitatio-1978.jpg,48.94,10.64,4.26,6.38,2.27
coh-aa-1954.jpg,23.81,21.43,0,21.43,0
collective-invention-1934(1).jpg,53.12,0,0,9.38,0
collective-operation-made-in-collaboration-with-asger-jorn-and-constant-1957.jpg,20,20,3.64,18.18,0
collines-1954.jpg,35.56,6.67,0,13.33,0
colonial-cubism-1954.jpg,54.55,0,3.03,0,3.57
color-study-squares-with-concentric-circles-1913(1).jpg,48.65,2.7,0,5.41,0
color-test-1987.jpg,71.43,5.71,0,0,0
colored-ideogram-1939.jpg,61.76,0,0,0,0
columbine-in-green-1874.jpg,38.28,0.96,1.44,5.26,0
combat-des-princes-saturniens-iii-1939.jpg,38.1,16.67,2.38,7.14,0
combination-1968.jpg,49.65,2.13,1.42,3.55,0.73
combustione-1957.jpg,38.46,12.82,0,10.26,0
comizio-1948.jpg,35.42,2.08,0,16.67,0
commander-of-a-submarine-looking-through-a-periscope.jpg,52.5,0,0,0,0
compenetra-o-est-tica-interior-de-uma-cabe-a-complementarismo-cong-nito-absoluto-sensibilidade-1913.jpg,27.45,9.8,1.96,19.61,4.26
competition-on-the-capitoline-hill-1630.jpg,56.25,2.08,0,4.17,0
composici-n-surrealista-1934.jpg,53.33,10,0,3.33,0
composition-1919.jpg,41.67,6.25,0,8.33,0
composition-1920(2).jpg,62.96,1.85,0,1.85,8.16
composition-1922-2.jpg,26.32,2.63,0,23.68,0
composition-1923-1(8).jpg,46.15,5.77,1.92,1.92,0
composition-1924.jpg,42.5,5,0,0,0
composition-1933.jpg,43.33,0,0,0,0
composition-1936.jpg,66.67,0,0,0,2.86
composition-1938.jpg,62.5,0,0,3.12,0
composition-1949.jpg,44.83,0,0,13.79,0
composition-1950.jpg,44.74,0,2.63,10.53,0
composition-1953.jpg,28.57,2.86,0,14.29,0
composition-1953.jpg,47.22,5.56,13.89,0,3.12
composition-1954.jpg,28.36,7.46,8.96,19.4,4.92
composition-1957-1.jpg,21.57,11.76,5.88,33.33,0
composition-1957.jpg,35.14,13.51,2.7,5.41,0
composition-1957.jpg,28.57,5.71,0,20,0
composition-1958.jpg,18.6,20.93,9.3,16.28,0
composition-1959.jpg,17.5,15,0,22.5,0
composition-1960.jpg,36.84,5.26,0,13.16,0
composition-1961-1.jpg,13.89,25,8.33,16.67,6.45
composition-1962.jpg,37.5,10,0,20,0
composition-1967.jpg,63.16,5.26,0,5.26,0
composition-1968.jpg,30.56,5.56,8.33,19.44,3.12
composition-1971.jpg,42.86,5.71,0,11.43,0
composition-1974.jpg,48.48,15.15,0,15.15,0
composition-1977.jpg,52.02,4.05,1.16,4.62,1.19
composition-1977.jpg,30,7.5,5,22.5,0
composition-abstraite-1926.jpg,50,2.94,0,0,0
composition-abstraite-1982.jpg,24,18,8,20,0
composition-avec-7-tubes-1925.jpg,12.82,12.82,7.69,15.38,0
composition-brun-1933.jpg,36.84,7.89,0,15.79,0
composition-cellulaire-au-cercle-rouge-1927(1).jpg,41.18,11.76,0,5.88,0
composition-geometrique-1957.jpg,30.56,16.67,0,11.11,0
composition-har-1957.jpg,20,15,0,25,0
composition-i-1918.jpg,45.16,6.45,6.45,0,0
composition-i-still-life-1916.jpg,38.24,0,0,2.94,0
composition-in-blue-1959.jpg,42.22,2.22,4.44,8.89,5
composition-iv-1911.jpg,66.67,0,0,0,0
composition-landscape-at-ceret-1919.jpg,50,2.63,0,5.26,3.03
composition-monumentale-1919.jpg,55.26,0,0,0,6.45
composition-schwendi-1961.jpg,31.17,12.99,2.6,11.69,2.74
composition-the-beginning-c1920.jpg,43.75,6.25,0,2.08,0
composition-v-1929.jpg,57.5,0,0,0,0
composition-vi-1913.jpg,43.86,8.77,1.75,8.77,1.96
composition-with-a-vase-from-vieux-strasbourg-1921.jpg,57.14,0,0,0,0
composition-with-blue-and-black-1959.jpg,40.91,6.82,2.27,18.18,2.5
composition-with-figures-1971.jpg,66.67,0,0,0,2.7
composition-with-portrait-1935.jpg,40,12.5,0,0,0
composition-with-red-dots-1927.jpg,48.39,3.23,6.45,0,0
composition-with-taches-1875.jpg,20,33.33,8.89,13.33,0
composition-x-1939.jpg,67.74,3.23,0,3.23,0
composizione-1955.jpg,28.85,21.15,7.69,9.62,4.17
composizione-grigio-rosa-1957.jpg,35.14,24.32,5.41,2.7,3.03
composizione-paesaggio-dada-n-3-o-n-2-1921.jpg,36.59,9.76,2.44,9.76,5.19
con-roso-1918.jpg,40,5,0,10,2.7
concentric-1925.jpg,52.5,0,0,0,0
concrete-cabin-1992.jpg,30.3,15.15,3.03,6.06,7.14
coney-island-beauty-1974.jpg,50,11.76,0,0,0
configuration.jpg,39.47,0,5.26,5.26,0
constelaci-n-1949.jpg,24.07,25.93,1.85,16.67,0
constellation-according-to-the-laws-of-chance-1930.jpg,48.65,0,0,8.11,3.12
constructive-decorative-composition-1924(1).jpg,37.5,5,0,0,0
contemplation-1903.jpg,56.25,4.69,0,12.5,13.79
contemplation-1922.jpg,80.85,0,0,0,19.05
contemplation-of-a-drawing.jpg,65.31,0,0,0,4.65
contemplation.jpg,82.61,0,0,2.17,17.07
contemplations-on-geraniums-1952.jpg,40.43,8.51,2.13,4.26,0
contoy-1988.jpg,31.58,10.53,10.53,0,0
contraband-1969.jpg,56.67,0,0,0,0
conversations-1958.jpg,47.06,0,0,2.94,3.33
cook-in-front-of-the-stove-1559.jpg,52.17,4.35,0,0,0
cool-series-no-26-first-love-1963.jpg,26.47,8.82,0,5.88,0
corinne-1959.jpg,45,0,2.5,10,0
corner-piece-1969.jpg,39.39,6.06,0,3.03,10.71
coronation-of-philippe-auguste-1460.jpg,56.41,0,0,5.13,0
coronation-of-the-virgin-1445.jpg,75.86,0,0,0,11.54
coronation-of-the-virgin-1447.jpg,47.3,10.81,2.7,10.81,4.41
corpus-christi-procession-1913(1).jpg,50,7.14,0,2.38,0
cos-cob-1987.jpg,21.57,11.76,1.96,13.73,0
cosmogonie-1962.jpg,31.25,20.83,6.25,12.5,0
cossack-fighting-off-a-tiger-1811.jpg,11.32,24.53,28.3,7.55,0
countdown-to-violence-1964.jpg,20.51,20.51,5.13,17.95,0
country-concert.jpg,72.01,3.46,1.26,3.14,7.01
country-scene-1938.jpg,60.53,0,0,0,0
couple-kissing-under-the-pont-au-double-paris-1935.jpg,66.67,2.08,2.08,2.08,37.21
courteous-passivity-1935.jpg,56.1,4.88,0,0,0
cow-chased-by-a-dog.jpg,34.69,14.29,2.04,20.41,2.27
cows-crossing-a-ford-1836.jpg,66.67,0,0,0,0
cows-in-the-field-1852.jpg,45.65,0,0,10.87,2.44
cows-in-the-mare-1855.jpg,60,0,0,0,0
cowshed-1912.jpg,27.03,16.22,5.41,13.51,0
crackhead-1986.jpg,24.07,25.93,3.7,5.56,4
cranes-under-lotus-1985.jpg,78.57,0,0,0,5.26
creation-myth-1927.jpg,40,5.71,5.71,2.86,0
creation-of-adam-1445.jpg,64.75,6.01,1.31,4.44,9.76
crimen-perfecto-1930(1).jpg,18.52,16.67,5.56,14.81,0
crimson-glory-1988.jpg,37.5,3.12,0,12.5,0
crimson-sunset.jpg,44.74,2.63,0,7.89,0
cristo-deposto-da-cruz-1530.jpg,21.84,17.63,1.05,47.37,5.33
criture-1961.jpg,37.5,4.17,0,10.42,2.27
cronaca-autobiographia-1953.jpg,40.68,13.56,3.39,10.17,1.82
cronos-31-1982(1).jpg,48.65,5.41,0,2.7,0
crown-prince-friedrich-christian-of-saxony-1739.jpg,57.89,2.63,2.63,2.63,5.71
crucifixion-1.jpg,19.64,23.21,12.5,28.57,2
crucifixion-1758.jpg,23.64,23.64,3.64,27.27,3.92
crucifixion-and-saints.jpg,26.32,15.79,0,36.84,5.88
crusifixion-1475.jpg,21.62,24.32,1.35,33.78,2.9
crux-1969.jpg,20.59,11.76,5.88,11.76,0
crying-girl-1964(1).jpg,14.71,8.82,2.94,47.06,0
crystal-amoureux-1934.jpg,46.13,15.14,1.41,8.45,2.87
crystal-ring-1976.jpg,64.1,0,0,0,11.43
cupid-and-psyche-1800.jpg,60.38,3.77,0,13.21,32.65
custom-print-no-ii-1965.jpg,54.05,2.7,0,0,0
cut-1964.jpg,34.29,0,2.86,2.86,3.45
cyclops-1958.jpg,30.21,18.18,3.52,18.77,1.19
cypresses-on-a-seashore-the-crimea-1887.jpg,68.57,0,0,0,3.33
cyril-jackson-1811.jpg,47.92,2.08,0,8.33,0
d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,73.47,0,0,2.04,6.98
d-pouille-1945.jpg,41.03,0,0,5.13,0
daedalus-and-icarus-1779.jpg,66.67,7.41,0,1.85,22
dalet-zayin-1959.jpg,29.27,4.88,2.44,4.88,2.78
danaid.jpg,40.57,22,0,23.14,8.99
dance-around-the-golden-calf-1910.jpg,65.12,11.63,0,0,0
dance-class-at-the-opera-1872.jpg,79.59,0,0,0,6.82
dance-ii-1910.jpg,72.73,4.55,0,0,12.5
dance-of-the-crows-2012.jpg,29.03,12.9,0,9.68,0
dance.jpg,82.61,0,0,0,7.32
dancer-in-a-caf-1912.jpg,65.85,0,0,0,0
dancer-pair-of-dancers-1909(1).jpg,72.02,5.18,0,2.07,17.55
dancer.jpg,61.11,0,0,2.78,22.58
dancers-tying-shoes-1883.jpg,59.57,4.26,0,2.13,2.38
dances-at-the-spring-1912.jpg,68.89,2.22,0,0,15
dancing-woman-1913.jpg,31.11,17.78,6.67,0,0
danger-construction-ahead-1940.jpg,30.32,20.36,0.45,23.53,0.92
dangerous-work-at-low-tide(3).jpg,42.11,7.89,0,15.79,0
dans-les-champs.jpg,48.48,6.06,0,3.03,0
dante-alighieri.jpg,34,8,0,12,2.27
dante-and-virgil-in-hell-1850.jpg,7.84,39.22,7.84,13.73,0
dante-and-virgil-in-the-underworld-1822(1).jpg,10.91,29.09,3.64,34.55,0
dark-light-1940.jpg,11.11,19.44,2.78,16.67,0
david-1432(1).jpg,52.78,0,0,0,0
david-1475.jpg,27.03,2.7,10.81,0,0
david-1504.jpg,64,2,0,8,4.55
david-and-caspar-1912.jpg,67.39,0,0,0,9.52
david-and-dorelia-in-normandy-1908.jpg,63.16,7.89,0,7.89,26.47
david-and-goliath(1).jpg,18.37,24.49,16.33,10.2,0
david-garrick-between-tragedy-and-comedy-1761(1).jpg,48.08,5.77,3.85,1.92,2.13
dawn-1911.jpg,57.89,10.53,0,0,9.09
dawn-1940.jpg,43.48,4.35,4.35,8.7,0
de-tio-st-rsta-n-2-barnaaldern-1907.jpg,66.67,0,0,0,5.88
death-and-the-woodcutter.jpg,11.11,35.56,6.67,20,0
death-awaiting-his-family-1927.jpg,22,20,0,28,2.27
death-for-the-idea-1915.jpg,34.21,15.79,0,18.42,0
death-in-the-sickroom-1893.jpg,5,12.5,0,62.5,2.86
death-of-the-virgin.jpg,27.45,15.69,1.96,35.29,4.35
deborah-hall-1766.jpg,57.45,0,0,0,2.38
decision-1956.jpg,34.88,4.65,2.33,11.63,2.56
declaration-of-independence-1819.jpg,56.86,5.88,3.92,0,0
deeds-of-christian-charity-1575.jpg,45.24,7.14,0,4.76,5.26
deer-1923.jpg,48,8,0,18,8.7
deer-in-the-forest-ii-1914.jpg,62.86,5.71,0,0,3.23
delphi-1956.jpg,63.33,0,0,0,0
delphic-shibboleth-1959.jpg,51.22,9.76,0,2.44,5.71
delta-theta-1961.jpg,60.98,0,0,7.32,0
democritus.jpg,76.92,0,0,0,2.94
demoiselle-crane-toucan-and-tufted-crane-1745.jpg,51.22,2.44,2.44,4.88,2.78
demon-1951.jpg,30.61,34.69,2.04,8.16,2.22
departure-of-fishing-boats-1900.jpg,59.26,0,0,9.26,4
deposi-o-no-t-mulo-1521.jpg,16.33,14.29,0,55.1,0
der-bachs-nger-helge-lindberg-1916.jpg,36.36,7.79,2.6,16.88,2.78
