A,B,C,posemo,anx,anger,sad,affiliation
57726e21edc2cb3880b60386,kiss-1897.jpg,"['happiness  love', 'happiness  love', 'happiness  love', 'fear  sadness  shame', 'gratitude  anger  shame  disagreeableness  surprise', 'love', 'love  sadness', 'happiness  love', 'surprise', 'anger  fear  regret  sadness  shame', 'love', 'happiness  love', 'happiness  love', 'love', 'regret  sadness  shame', 'gratitude  anger  arrogance  fear  pessimism  sadness  disagreeableness  surprise', 'love', 'love', 'love', 'surprise', 'humility  happiness  love', 'love']",50.91,12.73,5.45,14.55,30
577276b1edc2cb3880d27178,aello.jpg,"['gratitude  agreeableness', 'happiness  love', 'happiness  love  optimism', 'anticipation', 'anticipation', 'happiness  love', 'optimism', 'happiness  love  optimism', 'happiness  love  optimism', 'love  shyness', 'gratitude  agreeableness', 'happiness  love', 'happiness  love  optimism', 'anticipation', 'anticipation', 'happiness  love', 'optimism', 'happiness  love  optimism', 'happiness  love  optimism', 'happiness  love']",77.78,2.22,0,0,30
57727448edc2cb3880cb8319,the-madonna-of-the-carnation.jpg,"['love', 'happiness  love', 'love', 'trust  happiness', 'humility', 'disgust', 'trust  gratitude  humility  happiness  love  optimism', 'happiness', 'love', 'happiness  love', 'trust', 'happiness  love', 'trust  happiness  love', 'trust  happiness', 'humility', 'trust', 'trust  gratitude  humility  happiness  love', 'happiness', 'love', 'happiness  love']",78.05,0,0,0,29.73
57728337edc2cb3880fa1a99,madonna-and-child-1500.jpg,"['humility  happiness  love', 'love', 'love', 'agreeableness', 'trust  gratitude  humility  happiness  love  optimism  arrogance  agreeableness  anticipation', 'happiness  love', 'happiness  love', 'love', 'love', 'humility  love  pessimism  sadness  disagreeableness  shyness', 'happiness  love', 'happiness  love', 'humility  happiness', 'trust  humility  love', 'gratitude  love  optimism  disgust  regret  agreeableness  surprise', 'anticipation', 'humility  happiness  love', 'happiness  love', 'trust  love', 'humility', 'love', 'love', 'love  optimism', 'humility  love', 'love', 'love', 'love', 'happiness', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'optimism  anticipation', 'love', 'trust  gratitude  humility  happiness  love  optimism', 'trust', 'trust  happiness  love', 'trust  humility  happiness', 'trust', 'happiness  love', 'love', 'happiness  love', 'love', 'humility  love', 'happiness  love', 'love  optimism', 'humility  love', 'love', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'love', 'happiness  love', 'happiness  love', 'happiness', 'disgust  fear  disagreeableness  shyness', 'happiness  love', 'humility  happiness  love', 'happiness  love  anticipation', 'love', 'trust  gratitude  love  anticipation', 'trust  happiness  love  anticipation  surprise', 'trust  gratitude  love', 'happiness  love', 'happiness  love  optimism', 'love  optimism', 'humility  love', 'trust  gratitude  happiness  love', 'love', 'happiness  love', 'love', 'happiness  love', 'love', 'love', 'regret  sadness', 'trust  gratitude  humility  happiness  love  optimism  sadness  agreeableness  anticipation  shyness', 'happiness  love', 'happiness  love', 'love  optimism', 'love', 'trust  fear  pessimism  sadness', 'happiness  love', 'love  optimism', 'humility  love  optimism', 'humility  love', 'humility  love  anger  disagreeableness  surprise', 'anticipation', 'trust  humility  happiness  love', 'happiness  love', 'trust  love', 'humility', 'love', 'love', 'love  optimism', 'humility  love', 'love', 'love', 'love', 'happiness', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'happiness  love  anticipation', 'love', 'trust  gratitude  humility  happiness  love  optimism', 'trust', 'trust  gratitude  humility  happiness  love', 'gratitude  humility  happiness  love', 'trust', 'happiness  love', 'happiness  love', 'happiness  love', 'happiness  love', 'trust  humility  love', 'happiness  love', 'love  optimism', 'trust  humility  happiness', 'love', 'trust  gratitude  humility  happiness  love  optimism  anger  arrogance  disgust  fear  pessimism  regret  sadness  shame  agreeableness  disagreeableness  anticipation  surprise  shyness', 'love', 'happiness  love', 'happiness  love', 'happiness  love', 'gratitude  love  agreeableness', 'happiness  love', 'trust  gratitude  humility  happiness  love  optimism', 'trust  happiness  love  anticipation', 'trust  happiness  love  optimism', 'trust  gratitude  humility  love  agreeableness', 'trust  gratitude  humility  happiness  love  anticipation  surprise', 'trust  gratitude  love', 'happiness  love', 'humility  happiness  love  optimism', 'trust  love  optimism', 'trust  humility  love', 'trust  gratitude  humility  happiness  love', 'love', 'happiness  love', 'happiness  love']",70.03,4.39,1.29,5.17,29.58
57728338edc2cb3880fa1b50,the-virgin-and-child-the-madonna-of-the-rose.jpg,"['trust  happiness  love', 'humility  happiness  love', 'trust  happiness  love  optimism', 'love', 'love', 'trust  love', 'trust', 'gratitude  love', 'happiness  love', 'love', 'trust  gratitude  humility  happiness  love  optimism', 'trust  optimism  sadness', 'humility  happiness  love  disgust  pessimism  regret  disagreeableness  anticipation', 'trust  humility  love', 'trust  love', 'trust  humility  happiness  love', 'trust  happiness  love  optimism', 'love', 'love', 'trust  happiness  love', 'trust', 'gratitude  love', 'happiness  love', 'love', 'trust  gratitude  humility  happiness  love  optimism', 'trust  happiness  optimism', 'gratitude  happiness  love  arrogance  pessimism  regret  sadness  disagreeableness  shyness', 'trust  happiness  love']",73.56,1.15,0,6.9,29.27
577286ceedc2cb3880056f1b,le-lacrime-della-cipolla-1929.jpg,"['trust  happiness', 'trust  happiness  love', 'love', 'happiness  love', 'happiness  love', 'humility  happiness  love', 'humility', 'happiness  love', 'trust  humility  anticipation', 'humility  sadness', 'trust  happiness', 'humility  happiness  love', 'love', 'happiness  love', 'happiness  love', 'humility  happiness  love  optimism', 'humility', 'happiness', 'happiness  love', 'humility  sadness']",66.67,0,0,4.44,29.27
57727444edc2cb3880cb7b42,leda-1.jpg,"['trust  love  anticipation  surprise', 'happiness  love  optimism', 'trust', 'happiness  love', 'love', 'love', 'happiness  optimism', 'love  optimism  shame', 'humility', 'shame', 'trust  love  anticipation  surprise', 'happiness  love  optimism', 'trust', 'happiness  love', 'trust  happiness  love  optimism', 'love', 'happiness  optimism', 'love  optimism  shame', 'humility', 'shame']",71.74,8.7,0,0,29.27
577289a9edc2cb38800e796e,william-smith-and-his-grandson-1788.jpg,"['love', 'trust  gratitude  happiness  love', 'happiness  love', 'trust', 'trust  humility', 'arrogance', 'trust  happiness', 'trust  happiness  love', 'happiness  love', 'happiness', 'love', 'love', 'trust  gratitude  happiness  love', 'happiness  love', 'trust', 'trust  humility', 'arrogance', 'trust  happiness', 'trust  happiness  love', 'happiness  love  optimism', 'happiness', 'love']",80.43,0,0,0,29.27
577280ddedc2cb3880f28af4,four-panel-love-1972.jpg,"['love', 'trust  love  anticipation  surprise', 'love', 'surprise', 'love  anticipation', 'optimism', 'happiness  love  optimism', 'surprise', 'trust  happiness  optimism', 'humility', 'anticipation  surprise', 'love', 'trust  love  anticipation  surprise', 'love', 'love', 'love  anticipation', 'optimism', 'happiness  love  optimism  anticipation', 'surprise', 'trust  love  optimism', 'humility', 'happiness  optimism']",71.74,0,0,0,29.27
57726ffaedc2cb3880bc6228,the-rest-on-the-flight-to-egypt-1630.jpg,"['humility  happiness  love', 'humility  happiness', 'love', 'surprise', 'humility  happiness  love', 'trust', 'happiness  love', 'love  optimism', 'trust', 'happiness  love', 'trust', 'humility  happiness  love', 'humility  happiness', 'love', 'surprise', 'humility  happiness  love', 'trust', 'happiness  love', 'surprise', 'trust  happiness', 'happiness  love', 'trust']",76.19,0,0,0,28.95
57726f0dedc2cb3880b94625,the-love-letter.jpg,"['happiness  love', 'trust love arrogance anticipation', 'happiness', 'happiness  optimism', 'happiness  love', 'trust', 'love', 'trust  love  fear  regret  anticipation  surprise', 'happiness', 'trust  arrogance', 'happiness  love', 'trust  happiness  love  optimism  arrogance', 'happiness  love', 'happiness  optimism', 'happiness  love', 'trust', 'love', 'trust  love  fear  anticipation  surprise', 'love', 'happiness  love']",72,4,0,2,28.89
57726f0cedc2cb3880b945a5,the-blind-man-s-bluff-game.jpg,"['love', 'trust  happiness  love  anticipation  surprise', 'happiness  love  optimism', 'happiness  love', 'humility  happiness  love', 'happiness', 'happiness  love  optimism', 'happiness', 'happiness', 'happiness  love', 'trust  happiness  love', 'trust  happiness  love  anticipation  surprise', 'happiness  love  optimism', 'happiness  love', 'humility  happiness', 'happiness', 'happiness  love  optimism', 'happiness', 'happiness', 'happiness  love']",80.39,0,0,0,28.89
577285f6edc2cb388002d286,small-girl-presenting-cherries-1780.jpg,"['trust', 'love', 'happiness  optimism', 'humility  love', 'happiness', 'trust  happiness  love  optimism', 'happiness', 'humility  happiness  love', 'happiness  optimism', 'love', 'happiness  love', 'happiness', 'trust', 'love', 'trust  love  optimism', 'humility  love', 'happiness', 'happiness  love  optimism  anticipation  surprise', 'happiness', 'gratitude  humility  love', 'happiness  optimism', 'happiness  love', 'happiness  love', 'happiness']",80,0,0,0,28.89
57727cb7edc2cb3880e55d8f,difficult-bride.jpg,"['trust  love', 'happiness  love', 'happiness  optimism', 'trust  happiness  agreeableness', 'trust  love', 'love', 'trust  humility  love', 'love', 'trust  happiness  love', 'trust  humility  love  optimism  fear  pessimism  regret  sadness', 'trust  love', 'happiness  love', 'trust  gratitude  love', 'gratitude  happiness  agreeableness', 'trust  gratitude  arrogance', 'love', 'trust  humility  love', 'gratitude  love', 'happiness  love', 'trust  humility  happiness  love  pessimism  regret  sadness  anticipation']",69.35,1.61,0,9.68,28.57
57728133edc2cb3880f3b7ec,apollo-and-daphne-1845.jpg,"['trust  love', 'anticipation', 'love  optimism  anticipation', 'happiness  love  optimism', 'trust', 'love', 'trust  happiness  optimism', 'happiness', 'regret  shame  anticipation  surprise', 'happiness', 'love', 'happiness  love  anticipation', 'trust  love', 'happiness  love  optimism', 'love', 'happiness  love', 'trust  gratitude  humility  optimism  arrogance  anticipation', 'love', 'love  shame', 'happiness']",68.09,4.26,0,2.13,28.57
57727982edc2cb3880db5cbe,madonna-with-st-roch-and-st-sebastian.jpg,"['trust', 'trust  happiness  love', 'trust  love', 'love', 'happiness', 'happiness  love', 'love', 'happiness  love', 'happiness', 'humility', 'love', 'gratitude  love  disgust  fear  regret  anticipation  surprise', 'trust', 'trust', 'trust', 'trust  happiness  love', 'trust', 'love', 'happiness', 'happiness  love  optimism', 'love', 'gratitude  love', 'happiness', 'humility  happiness', 'love', 'gratitude  humility  fear  agreeableness  anticipation', 'trust', 'trust']",75.47,3.77,0,1.89,28.57
57726e80edc2cb3880b74d0a,the-fountain-of-love-1748.jpg,"['trust', 'humility  happiness', 'happiness  love', 'happiness', 'happiness  love  optimism', 'gratitude  happiness  optimism  arrogance  agreeableness  anticipation', 'happiness  love', 'happiness', 'happiness  love  optimism', 'love', 'happiness  love', 'trust  happiness  love', 'happiness  love', 'happiness  love  optimism', 'happiness', 'gratitude  happiness  love  optimism', 'trust  gratitude  happiness  love  optimism  arrogance  agreeableness', 'happiness  love', 'happiness  love  optimism', 'happiness  love', 'happiness  love  optimism', 'happiness  love']",83.87,0,0,0,28.57
5772823dedc2cb3880f6ea73,monica-vitti-with-heart-1963.jpg,"['happiness  love', 'love', 'humility  happiness  optimism  surprise', 'love', 'humility  love', 'happiness', 'optimism', 'happiness  anticipation  surprise', 'happiness', 'trust  optimism', 'happiness  love', 'love', 'humility  happiness  love  optimism', 'love', 'humility  optimism', 'happiness  love', 'optimism', 'happiness  love  optimism  surprise', 'happiness  love  optimism  anticipation', 'happiness  love  optimism']",76.6,0,0,0,28.57
577285aaedc2cb388001b705,maternity-mary-henry-breastfeeding-1890.jpg,"['humility  happiness  love  optimism', 'love', 'anticipation', 'gratitude  happiness  love', 'love', 'trust  gratitude  happiness  optimism', 'trust  happiness  love', 'trust  gratitude  happiness  love  anticipation  surprise', 'trust  happiness  love', 'trust  gratitude  love', 'happiness  love', 'happiness  love', 'happiness  love  optimism  anticipation', 'love', 'happiness', 'trust  happiness  love', 'humility  happiness  love', 'happiness  love  optimism', 'love', 'trust  gratitude  happiness  love  anticipation  surprise', 'trust  happiness  love', 'trust  gratitude  humility  love', 'trust  happiness', 'gratitude  happiness  optimism']",84.51,0,0,0,28.36
5772823bedc2cb3880f6e6ad,love-1969.jpg,"['happiness', 'trust', 'happiness', 'happiness  love  anticipation  surprise', 'optimism', 'love', 'happiness  love  optimism', 'happiness  love  optimism  anticipation  surprise', 'trust  love  anticipation  surprise', 'happiness  love  optimism', 'happiness  surprise', 'happiness  love', 'trust', 'happiness  love', 'happiness  love  optimism', 'love  optimism', 'love', 'happiness  love  optimism', 'happiness  love  optimism  anticipation  surprise', 'trust  love  anticipation  surprise', 'gratitude  happiness  love', 'surprise']",82.76,0,0,0,28.3
57727990edc2cb3880dbc91a,the-holy-family.jpg,"['trust  love', 'sadness', 'happiness  love', 'love', 'happiness  love  optimism', 'humility  optimism  anticipation', 'gratitude  disgust  pessimism  regret  surprise', 'happiness  love', 'gratitude  love', 'humility  love', 'happiness  love', 'sadness', 'happiness  love', 'love', 'trust  gratitude  humility  happiness  love', 'trust  optimism', 'trust  happiness  fear', 'happiness  love', 'gratitude  happiness  love', 'humility  happiness']",70,2,0,8,28.26
57728639edc2cb3880038e56,kiss-me-i-m-italian-1972.jpg,"['love', 'anticipation', 'happiness  love', 'anticipation', 'humility  happiness  love  optimism', 'love', 'happiness', 'gratitude  optimism  arrogance', 'love', 'happiness', 'trust  arrogance', 'love', 'anticipation', 'happiness  love', 'anticipation', 'trust  gratitude  humility  happiness  love  optimism', 'love', 'happiness', 'trust  gratitude  arrogance', 'love', 'happiness  love', 'trust  arrogance']",67.44,0,0,0,28.21
